City,Country,date,Year,Month,MPSI,N_elevated,cond1_MPSI,cond2_Nelev,cond3_window,SmogMonth,Formula detected Smog,months_in_year,short_year_flag
Loni,India,2022-04,2022,4,0.6985711445959946,2,False,True,False,0,No,12,False
Loni,India,2022-05,2022,5,0.8029229770297647,2,False,True,False,0,No,12,False
Loni,India,2022-06,2022,6,-0.113022166721052,0,False,False,False,0,No,12,False
Loni,India,2022-07,2022,7,-1.0876715805232282,0,False,False,False,0,No,12,False
Loni,India,2022-08,2022,8,-1.1433990893252992,0,False,False,False,0,No,12,False
Loni,India,2022-09,2022,9,-0.8884915253801795,0,False,False,False,0,No,12,False
Loni,India,2022-10,2022,10,0.08353485461775173,1,False,False,True,0,No,12,False
Loni,India,2022-11,2022,11,0.19129729423402816,1,False,False,True,0,No,12,False
Loni,India,2022-12,2022,12,0.2109022305854765,2,False,True,True,0,No,12,False
Loni,India,2023-01,2023,1,0.10893496011872757,2,False,True,True,0,No,12,False
Loni,India,2023-02,2023,2,0.10050864227405217,1,False,False,True,0,No,12,False
Loni,India,2023-03,2023,3,-0.17862360259874555,0,False,False,False,0,No,12,False
Loni,India,2023-04,2023,4,0.5022917166905273,1,False,False,False,0,No,12,False
Loni,India,2023-05,2023,5,0.37590806167773394,2,False,True,False,0,No,12,False
Loni,India,2023-06,2023,6,-0.5177952482098522,0,False,False,False,0,No,12,False
Loni,India,2023-07,2023,7,-1.1334819800616323,0,False,False,False,0,No,12,False
Loni,India,2023-08,2023,8,-0.8524994782938589,0,False,False,False,0,No,12,False
Loni,India,2023-09,2023,9,-0.6764178971850179,0,False,False,False,0,No,12,False
Loni,India,2023-10,2023,10,0.17927179834380189,0,False,False,True,0,No,12,False
Loni,India,2023-11,2023,11,1.0947808674762338,2,True,True,True,1,Yes,12,False
Loni,India,2023-12,2023,12,0.9971221597680406,2,False,True,True,0,No,12,False
Loni,India,2024-01,2024,1,1.2560893650889853,2,True,True,True,1,Yes,12,False
Loni,India,2024-02,2024,2,0.058739936662229854,0,False,False,True,0,No,12,False
Loni,India,2024-03,2024,3,0.03919500530836109,0,False,False,False,0,No,12,False
Loni,India,2024-04,2024,4,0.445260270338011,1,False,False,False,0,No,12,False
Loni,India,2024-05,2024,5,0.7868329998920054,2,False,True,False,0,No,12,False
Loni,India,2024-06,2024,6,-0.10550152446740184,0,False,False,False,0,No,12,False
Loni,India,2024-07,2024,7,-0.970853092344424,0,False,False,False,0,No,12,False
Loni,India,2024-08,2024,8,-1.3035689126432977,0,False,False,False,0,No,12,False
Loni,India,2024-09,2024,9,-0.9035092973807206,0,False,False,False,0,No,12,False
Loni,India,2024-10,2024,10,-0.004289359872391785,0,False,False,True,0,No,12,False
Loni,India,2024-11,2024,11,0.591454108986302,2,False,True,True,0,No,12,False
Loni,India,2024-12,2024,12,0.1101505004323404,1,False,False,True,0,No,12,False
Loni,India,2025-01,2025,1,0.4864388883247943,1,False,False,True,0,No,12,False
Loni,India,2025-02,2025,2,0.029601632280910735,0,False,False,True,0,No,12,False
Loni,India,2025-03,2025,3,0.21461657568489034,1,False,False,False,0,No,12,False
Loni,India,2025-04,2025,4,0.9929355071409542,3,False,True,False,0,No,12,False
Loni,India,2025-05,2025,5,0.5188401130219351,1,False,False,False,0,No,12,False
Loni,India,2025-06,2025,6,-0.22517893320032306,0,False,False,False,0,No,12,False
Loni,India,2025-07,2025,7,-0.9111776438687919,0,False,False,False,0,No,12,False
Loni,India,2025-08,2025,8,-1.1485559206630298,0,False,False,False,0,No,12,False
Loni,India,2025-09,2025,9,-0.9026500641833808,0,False,False,False,0,No,12,False
Loni,India,2025-10,2025,10,-0.15291863480240217,0,False,False,True,0,No,12,False
Loni,India,2025-11,2025,11,0.9270562047679931,3,False,True,True,0,No,12,False
Loni,India,2025-12,2025,12,0.1709922754964423,1,False,False,True,0,No,12,False
Loni,India,2026-01,2026,1,-0.031743081338268773,1,False,False,True,0,No,6,True
Loni,India,2026-02,2026,2,-0.06683161025648379,0,False,False,True,0,No,6,True
Loni,India,2026-03,2026,3,0.09962431908583565,1,False,False,False,0,No,6,True
Loni,India,2026-04,2026,4,0.024436506447523165,0,False,False,False,0,No,6,True
Loni,India,2026-05,2026,5,0.5094921505027281,1,False,False,False,0,No,6,True
Loni,India,2026-06,2026,6,-0.5349782844413362,1,False,False,False,0,No,6,True
Noida,India,2018-07,2018,7,-0.3319878020095636,1,False,False,False,0,No,6,True
Noida,India,2018-08,2018,8,-0.8081050645869492,0,False,False,False,0,No,6,True
Noida,India,2018-09,2018,9,-0.41376768596955954,0,False,False,False,0,No,6,True
Noida,India,2018-10,2018,10,0.5191500254564406,1,False,False,True,0,No,6,True
Noida,India,2018-11,2018,11,0.3535333793832394,2,False,True,True,0,No,6,True
Noida,India,2018-12,2018,12,0.6811771477263885,3,False,True,True,0,No,6,True
Noida,India,2019-01,2019,1,0.46947989700365883,2,False,True,True,0,No,12,False
Noida,India,2019-02,2019,2,0.0033397708255672454,2,False,True,True,0,No,12,False
Noida,India,2019-03,2019,3,0.24969384351177096,1,False,False,False,0,No,12,False
Noida,India,2019-04,2019,4,0.43030946801039366,1,False,False,False,0,No,12,False
Noida,India,2019-05,2019,5,0.5368850589406519,1,False,False,False,0,No,12,False
Noida,India,2019-06,2019,6,0.3670623089334778,2,False,True,False,0,No,12,False
Noida,India,2019-07,2019,7,-0.7286192885062767,0,False,False,False,0,No,12,False
Noida,India,2019-08,2019,8,-0.9244396813101836,0,False,False,False,0,No,12,False
Noida,India,2019-09,2019,9,-1.0367220937759383,0,False,False,False,0,No,12,False
Noida,India,2019-10,2019,10,0.1658009785652765,1,False,False,True,0,No,12,False
Noida,India,2019-11,2019,11,-0.29611497581483837,0,False,False,True,0,No,12,False
Noida,India,2019-12,2019,12,0.7633247136164372,2,False,True,True,0,No,12,False
Noida,India,2020-01,2020,1,0.37655642191981575,1,False,False,True,0,No,12,False
Noida,India,2020-02,2020,2,0.5235178338787587,1,False,False,True,0,No,12,False
Noida,India,2020-03,2020,3,0.00841132760318324,1,False,False,False,0,No,12,False
Noida,India,2020-04,2020,4,0.19358461628703277,1,False,False,False,0,No,12,False
Noida,India,2020-05,2020,5,0.26992505015506996,1,False,False,False,0,No,12,False
Noida,India,2020-06,2020,6,-0.14545319249795274,1,False,False,False,0,No,12,False
Noida,India,2020-07,2020,7,-1.0969002976629996,0,False,False,False,0,No,12,False
Noida,India,2020-08,2020,8,-1.298252979704777,0,False,False,False,0,No,12,False
Noida,India,2020-09,2020,9,-0.5630158606530107,0,False,False,False,0,No,12,False
Noida,India,2020-10,2020,10,0.38536050844150616,2,False,True,True,0,No,12,False
Noida,India,2020-11,2020,11,0.7519887213611757,3,False,True,True,0,No,12,False
Noida,India,2020-12,2020,12,0.5942778508721993,2,False,True,True,0,No,12,False
Noida,India,2021-01,2021,1,-0.17105250567385144,1,False,False,True,0,No,12,False
Noida,India,2021-02,2021,2,0.21146173246291705,2,False,True,True,0,No,12,False
Noida,India,2021-03,2021,3,-0.019461432660373,0,False,False,False,0,No,12,False
Noida,India,2021-04,2021,4,0.5646449024118189,1,False,False,False,0,No,12,False
Noida,India,2021-05,2021,5,-0.15599939645213137,1,False,False,False,0,No,12,False
Noida,India,2021-06,2021,6,-0.31553434812077474,0,False,False,False,0,No,12,False
Noida,India,2021-07,2021,7,-0.6349959572276256,0,False,False,False,0,No,12,False
Noida,India,2021-08,2021,8,-0.5785116069116001,0,False,False,False,0,No,12,False
Noida,India,2021-09,2021,9,-0.9496005136488963,0,False,False,False,0,No,12,False
Noida,India,2021-10,2021,10,0.1255722943428632,1,False,False,True,0,No,12,False
Noida,India,2021-11,2021,11,0.9150211161549148,3,False,True,True,0,No,12,False
Noida,India,2021-12,2021,12,1.0084557153227411,3,True,True,True,1,Yes,12,False
Noida,India,2022-01,2022,1,0.34929727646007386,1,False,False,True,0,No,12,False
Noida,India,2022-02,2022,2,0.491439477888491,1,False,False,True,0,No,12,False
Noida,India,2022-03,2022,3,0.3928456845082309,0,False,False,False,0,No,12,False
Noida,India,2022-04,2022,4,0.47098930510648157,1,False,False,False,0,No,12,False
Noida,India,2022-05,2022,5,0.6282457003917594,1,False,False,False,0,No,12,False
Noida,India,2022-06,2022,6,-0.1387033462648757,0,False,False,False,0,No,12,False
Noida,India,2022-07,2022,7,-1.1390755928641225,0,False,False,False,0,No,12,False
Noida,India,2022-08,2022,8,-1.095745428466535,0,False,False,False,0,No,12,False
Noida,India,2022-09,2022,9,-0.6935209986050116,0,False,False,False,0,No,12,False
Noida,India,2022-10,2022,10,0.01287297941896653,1,False,False,True,0,No,12,False
Noida,India,2022-11,2022,11,0.3057777002461522,2,False,True,True,0,No,12,False
Noida,India,2022-12,2022,12,0.4155772421803861,2,False,True,True,0,No,12,False
Noida,India,2023-01,2023,1,0.22399433676761632,2,False,True,True,0,No,12,False
Noida,India,2023-02,2023,2,-0.08935152844131536,0,False,False,True,0,No,12,False
Noida,India,2023-03,2023,3,-0.21644373992419702,0,False,False,False,0,No,12,False
Noida,India,2023-04,2023,4,0.532166278958599,1,False,False,False,0,No,12,False
Noida,India,2023-05,2023,5,0.3130599135028972,2,False,True,False,0,No,12,False
Noida,India,2023-06,2023,6,-0.40439386567758573,0,False,False,False,0,No,12,False
Noida,India,2023-07,2023,7,-1.1871785550096967,0,False,False,False,0,No,12,False
Noida,India,2023-08,2023,8,-0.7397326438684877,0,False,False,False,0,No,12,False
Noida,India,2023-09,2023,9,-0.6959897745231511,0,False,False,False,0,No,12,False
Noida,India,2023-10,2023,10,0.34643073785408474,0,False,False,True,0,No,12,False
Noida,India,2023-11,2023,11,0.8497635062158218,2,False,True,True,0,No,12,False
Noida,India,2023-12,2023,12,1.067675334145415,3,True,True,True,1,Yes,12,False
Noida,India,2024-01,2024,1,0.9486506195218809,2,False,True,True,0,No,12,False
Noida,India,2024-02,2024,2,0.22653808700617736,0,False,False,True,0,No,12,False
Noida,India,2024-03,2024,3,0.26688601380831034,1,False,False,False,0,No,12,False
Noida,India,2024-04,2024,4,0.44817221658434914,1,False,False,False,0,No,12,False
Noida,India,2024-05,2024,5,0.8779040413022308,2,False,True,False,0,No,12,False
Noida,India,2024-06,2024,6,0.101530516249148,0,False,False,False,0,No,12,False
Noida,India,2024-07,2024,7,-1.190943078736956,0,False,False,False,0,No,12,False
Noida,India,2024-08,2024,8,-1.4037211115103787,0,False,False,False,0,No,12,False
Noida,India,2024-09,2024,9,-0.9280322214819202,0,False,False,False,0,No,12,False
Noida,India,2024-10,2024,10,-0.031156226766608654,0,False,False,True,0,No,12,False
Noida,India,2024-11,2024,11,0.5014993259077227,2,False,True,True,0,No,12,False
Noida,India,2024-12,2024,12,0.18267181811605016,1,False,False,True,0,No,12,False
Noida,India,2025-01,2025,1,0.3797982586349873,1,False,False,True,0,No,12,False
Noida,India,2025-02,2025,2,0.18810263463634197,0,False,False,True,0,No,12,False
Noida,India,2025-03,2025,3,0.16247077724600945,1,False,False,False,0,No,12,False
Noida,India,2025-04,2025,4,0.7953305004097139,3,False,True,False,0,No,12,False
Noida,India,2025-05,2025,5,0.3309174376788813,1,False,False,False,0,No,12,False
Noida,India,2025-06,2025,6,-0.1878761268478684,0,False,False,False,0,No,12,False
Noida,India,2025-07,2025,7,-0.9606281847788471,0,False,False,False,0,No,12,False
Noida,India,2025-08,2025,8,-1.1121931842834296,0,False,False,False,0,No,12,False
Noida,India,2025-09,2025,9,-0.747293874964029,0,False,False,False,0,No,12,False
Noida,India,2025-10,2025,10,-0.07524040245325686,0,False,False,True,0,No,12,False
Noida,India,2025-11,2025,11,1.0624833035064953,3,True,True,True,1,Yes,12,False
Noida,India,2025-12,2025,12,0.16412886121500742,1,False,False,True,0,No,12,False
Noida,India,2026-01,2026,1,0.04965499052508142,2,False,True,True,0,No,6,True
Noida,India,2026-02,2026,2,0.1291783257207971,0,False,False,True,0,No,6,True
Noida,India,2026-03,2026,3,-0.12170842577973126,0,False,False,False,0,No,6,True
Noida,India,2026-04,2026,4,0.24774717293362453,0,False,False,False,0,No,6,True
Noida,India,2026-05,2026,5,-0.10928486702725179,0,False,False,False,0,No,6,True
Noida,India,2026-06,2026,6,-0.19558719637251687,1,False,False,False,0,No,6,True
