City,Country,date,Year,Month,MPSI,N_elevated,cond1_MPSI,cond2_Nelev,cond3_window,SmogMonth,Formula detected Smog
Noida,India,2022-06,2022,6,0.0644790370932807,1,False,False,False,0,No
Noida,India,2022-07,2022,7,-0.947987945739408,0,False,False,False,0,No
Noida,India,2022-08,2022,8,-0.8991065881287035,0,False,False,False,0,No
Noida,India,2022-09,2022,9,-0.5015956686915088,0,False,False,False,0,No
Noida,India,2022-10,2022,10,0.1707867125146066,0,False,False,True,0,No
Noida,India,2022-11,2022,11,0.5109074038243557,3,False,True,True,0,No
Noida,India,2022-12,2022,12,0.6711825164685221,2,False,True,True,0,No
Noida,India,2023-01,2023,1,0.5301799259010351,2,False,True,True,0,No
Noida,India,2023-02,2023,2,0.12115199944588224,0,False,False,True,0,No
Noida,India,2023-03,2023,3,-0.06946064424081118,0,False,False,False,0,No
Noida,India,2023-04,2023,4,0.4903862169172246,1,False,False,False,0,No
Noida,India,2023-05,2023,5,0.22040610800949478,1,False,False,False,0,No
Noida,India,2023-06,2023,6,-0.3801183974758283,0,False,False,False,0,No
Noida,India,2023-07,2023,7,-0.9740116051551901,0,False,False,False,0,No
Noida,India,2023-08,2023,8,-0.600853212841967,0,False,False,False,0,No
Noida,India,2023-09,2023,9,-0.4988370607485363,0,False,False,False,0,No
Noida,India,2023-10,2023,10,0.4203396428387237,0,False,False,True,0,No
Noida,India,2023-11,2023,11,0.8626872799272409,2,False,True,True,0,No
Noida,India,2023-12,2023,12,1.252444248345027,3,True,True,True,1,Yes
Noida,India,2024-01,2024,1,1.251544388294048,4,True,True,True,1,Yes
Noida,India,2024-02,2024,2,0.5234270940226087,1,False,False,True,0,No
Noida,India,2024-03,2024,3,0.5667402687554977,2,False,True,False,0,No
Noida,India,2024-04,2024,4,0.7797535963077294,2,False,True,False,0,No
Noida,India,2024-05,2024,5,1.2279293702120568,3,True,True,False,0,No
Noida,India,2024-06,2024,6,0.4309220232226769,1,False,False,False,0,No
Noida,India,2024-07,2024,7,-0.847286719653899,0,False,False,False,0,No
Noida,India,2024-08,2024,8,-1.052514753533616,0,False,False,False,0,No
Noida,India,2024-09,2024,9,-0.6013460136778895,0,False,False,False,0,No
Noida,India,2024-10,2024,10,0.25925758547564054,0,False,False,True,0,No
Noida,India,2024-11,2024,11,0.8848745500127692,2,False,True,True,0,No
Noida,India,2024-12,2024,12,0.4287795241947624,1,False,False,True,0,No
Noida,India,2025-01,2025,1,0.26916508393966654,0,False,False,True,0,No
Noida,India,2025-02,2025,2,0.1636552172980125,0,False,False,True,0,No
Noida,India,2025-03,2025,3,0.1296464324996441,1,False,False,False,0,No
Noida,India,2025-04,2025,4,0.5973404665843288,3,False,True,False,0,No
Noida,India,2025-05,2025,5,0.23781379146924522,1,False,False,False,0,No
Noida,India,2025-06,2025,6,-0.176638429385862,0,False,False,False,0,No
Noida,India,2025-07,2025,7,-0.7975921551677763,0,False,False,False,0,No
Noida,India,2025-08,2025,8,-0.9365208952680802,0,False,False,False,0,No
Noida,India,2025-09,2025,9,-0.6445567832765756,0,False,False,False,0,No
Noida,India,2025-10,2025,10,-0.14798725730223228,0,False,False,True,0,No
Noida,India,2025-11,2025,11,0.7645938405379031,3,False,True,True,0,No
Noida,India,2025-12,2025,12,0.022802860727117947,1,False,False,True,0,No
Noida,India,2026-01,2026,1,0.06092917610164578,1,False,False,True,0,No
Noida,India,2026-02,2026,2,0.14811708988336583,0,False,False,True,0,No
Noida,India,2026-03,2026,3,0.04111892946073366,1,False,False,False,0,No
Noida,India,2026-04,2026,4,0.3328204792283056,2,False,True,False,0,No
Noida,India,2026-05,2026,5,0.3475041590063378,2,False,True,False,0,No
Noida,India,2026-06,2026,6,0.1875130352286259,2,False,True,False,0,No
